PEILDATUM_LEERLINGEN;PRIKDATUM_SCORES;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEERJAAR_8;ONTHEFFING_REDEN_ND;CET_AANTAL;CET_GEM;IEP_AANTAL;IEP_GEM;ROUTE8_AANTAL;ROUTE8_GEM;DREMPEL_AANTAL;DREMPEL_GEM;aantal;@2toets;N_DLN_2015;N_AFN_2015;TOETS_2015;SCORE_2015;TOETS_2_2015;SCORE_2_2015;Weeg_t_1;Weeg_t_2;TOETS_2014;N_AFN_2014;N_DLN_2014;N_DLN_2014_rw;SCORE_2014;SCORE_2014_rw;TOETS_2013;N_AFN_2013;N_DLN_2013;N_DLN_2013_rw;SCORE_2013;SCORE_2013_rw;middenopleiding;hogeopleiding;inkomen;leefbaar;gew03;gew12;noat;uitslagtoets2014;uitslagtoets2014taal;uitslagtoets2014reken;uitslagtoets2014tot;uitslagtoets2013;uitslagtoets2013taal;uitslagtoets2013reken;uitslagtoets2013tot;uitslagtoets2015;auitslagtoets2015;buitslagtoets2015;tellerdeelname;noemerdeelname;deelnaamper;meantoets;waretoets;PRE_1;RES_1;cijfer;check;warecijfer;quasicito;verwachtecito
20141001;20150918;11OQ;00;CBS Albert Schweitzer;2131VN;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;Bo;Protestants-Christelijk;42683;16;1;15;535.7;0;.;0;.;0;.;1;Nee;15;15;Cito;535,7;;#LEEG!;#LEEG!;#LEEG!;cito;23;23;0;535,0;#LEEG!;cito;31;33;0;529,9;#LEEG!;35,235294117647100;19,9058823529412000;38822,941176470600;15,4713795294118000;1,7647058823529400;1,1764705882352900;19,6891191709845000;0,363;#LEEG!;#LEEG!;#LEEG!;-0,883;#LEEG!;#LEEG!;#LEEG!;0,415;#LEEG!;#LEEG!;23,667;23,000;100,000;-0,035;-0,035;0,48198;-0,51702; 6,48 ; 3,00 ;6,482979253;533,8769812;535,9724663
20141001;20150918;21NN;00;PC Basisschool De Bron;5237HA;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Bo;Protestants-Christelijk;39600;22;0;22;533.7;0;.;0;.;0;.;1;Nee;22;22;Cito;533,7;;#LEEG!;#LEEG!;#LEEG!;cito_drempel;9;9;0;534,0;#LEEG!;cito_drempel;16;16;0;533,7;#LEEG!;32,407821229050300;22,5977653631285000;39244,134078212300;22,0540078212290000;5,5865921787709500;0,5586592178770950;2,1621621621621600;0,323;#LEEG!;#LEEG!;#LEEG!;0,115;#LEEG!;#LEEG!;#LEEG!;-0,079;#LEEG!;#LEEG!;15,667;15,667;100,000;0,120;0,120;0,63714;-0,51723; 6,48 ; 3,00 ;6,482769533;534,5049944;536,6013294
20141001;20150918;11KS;00;RK Basisschool de Wheele;7622HB;BORNE;147;Borne;Overijssel;Bo;Rooms-Katholiek;37650;27;0;27;531.7;0;.;0;.;0;.;1;Nee;27;27;Cito;531,7;;#LEEG!;#LEEG!;#LEEG!;cito;32;32;0;532,7;#LEEG!;cito;29;29;0;535,7;#LEEG!;35,480519480519500;19,9004329004329000;35427,896995708200;20,9092635193133000;5,1502145922746800;1,7167381974248900;7,7868852459016400;-0,176;#LEEG!;#LEEG!;#LEEG!;0,493;#LEEG!;#LEEG!;#LEEG!;-0,572;#LEEG!;#LEEG!;29,333;29,333;100,000;-0,085;-0,085;0,43250;-0,51770; 6,48 ; 3,00 ;6,482299243;533,6736761;535,7719173
20141001;20150918;24ET;00;Gereformeerde Basissch;3993GA;HOUTEN;321;Houten;Utrecht;Bo;Gereformeerd vrijgemaakt;41646;9;0;9;537.7;0;.;0;.;0;.;1;Nee;9;9;Cito;537,7;;#LEEG!;#LEEG!;#LEEG!;cito;15;15;0;533,7;#LEEG!;cito;10;10;0;534,9;#LEEG!;30,505747126436800;26,3448275862069000;42719,318181818200;25,7457156818182000;0,0000000000000000;2,2727272727272700;0,0000000000000000;0,058;#LEEG!;#LEEG!;#LEEG!;0,303;#LEEG!;#LEEG!;#LEEG!;0,908;#LEEG!;#LEEG!;11,333;11,333;100,000;0,423;0,423;0,94106;-0,51790; 6,48 ; 3,00 ;6,482103161;535,7340838;537,8331197
20141001;20150918;22GB;00;OBS De Regenboog;6681NN;BEMMEL;1705;Lingewaard;Gelderland;Bo;Openbaar;41013;37;0;37;536;0;.;0;.;0;.;1;Nee;37;37;Cito;536,0;;#LEEG!;#LEEG!;#LEEG!;cito;56;56;0;534,0;#LEEG!;cito;38;38;0;532,4;#LEEG!;33,914556962025300;20,8702531645570000;38025,316455696200;22,8198626813880000;2,5236593059936900;1,8927444794952700;0,6451612903225810;0,129;#LEEG!;#LEEG!;#LEEG!;-0,290;#LEEG!;#LEEG!;#LEEG!;0,489;#LEEG!;#LEEG!;43,667;43,667;100,000;0,109;0,109;0,62811;-0,51897; 6,48 ; 3,00 ;6,481026796;534,4613316;536,56473
20141001;20150918;04PT;00;Het Blokland;7914PB;NOORDSCHESCHUT;118;Hoogeveen;Drenthe;Bo;Algemeen bijzonder;37012;8;2;6;533.7;0;.;0;.;0;.;1;Nee;6;6;Cito;533,7;;#LEEG!;#LEEG!;#LEEG!;cito;6;6;0;530,2;#LEEG!;cito;4;4;0;#LEEG!;#LEEG!;32,674418604651200;9,2790697674418600;33680,000000000000;11,8244888679245000;11,3207547169811000;0,0000000000000000;2,2222222222222200;-0,762;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-0,079;#LEEG!;#LEEG!;5,333;5,333;100,000;-0,420;-0,420;0,09881;-0,51929; 6,48 ; 3,00 ;6,480710905;532,3147986;534,4194773
20141001;20150918;30KL;00;Cosmicus;6843JM;ARNHEM;202;Arnhem;Gelderland;Bo;Algemeen bijzonder;41800;9;0;9;530.9;0;.;0;.;0;.;1;Nee;9;9;Cito;530,9;;#LEEG!;#LEEG!;#LEEG!;0;#LEEG!;#LEEG!;0;0,0;#LEEG!;;#LEEG!;#LEEG!;0;#LEEG!;#LEEG!;32,385714285714300;16,5000000000000000;29910,000000000000;-12,6974291428571000;7,1428571428571400;7,1428571428571400;57,8313253012048000;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-0,770;#LEEG!;#LEEG!;9,000;9,000;100,000;-0,770;-0,770;-0,24955;-0,52001; 6,48 ; 3,00 ;6,479994791;530,9;533,0075811
20141001;20150918;07BS;00;Basisschool H Walburgis;7077AP;NETTERDEN;1509;Oude IJsselstreek;Gelderland;Bo;Rooms-Katholiek;50129;7;0;7;532.9;0;.;0;.;0;.;1;Nee;7;7;Cito;532,9;;#LEEG!;#LEEG!;#LEEG!;cito;5;5;0;538,0;#LEEG!;cito;6;6;0;526,7;#LEEG!;40,000000000000000;11,0000000000000000;36670,270270270300;27,0367102702703000;6,5217391304347800;0,0000000000000000;0,0000000000000000;1,067;#LEEG!;#LEEG!;#LEEG!;-1,642;#LEEG!;#LEEG!;#LEEG!;-0,276;#LEEG!;#LEEG!;6,000;6,000;100,000;-0,284;-0,284;0,23636;-0,52022; 6,48 ; 3,00 ;6,479775723;532,868514;534,976983
20141001;20150918;05KU;00;De Verbindingsweg;9581TH;MUSSELKANAAL;37;Stadskanaal;Groningen;Bo;Protestants-Christelijk;41358;9;0;9;532.9;0;.;0;.;0;.;1;Nee;9;9;Cito;532,9;;#LEEG!;#LEEG!;#LEEG!;cito;7;6;0;528,7;#LEEG!;cito;3;3;0;#LEEG!;#LEEG!;34,959183673469400;5,3673469387755100;28869,811320754700;4,0738467924528300;12,9629629629630000;7,4074074074074100;0,0000000000000000;-1,114;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;-0,276;#LEEG!;#LEEG!;6,000;6,333;94,737;-0,695;-0,842;-0,32149;-0,52090; 6,48 ; 3,00 ;6,479101006;531,2020788;532,7159982
20141001;20150918;13MS;01;De Vlinderboom;1053RM;AMSTERDAM;363;Amsterdam;Noord-Holland;Bo;Protestants-Christelijk;81316;10;0;9;539.7;0;.;0;.;0;.;1;Nee;9;9;Cito;539,7;;#LEEG!;#LEEG!;#LEEG!;cito;16;16;0;531,5;#LEEG!;cito;#LEEG!;20;0;528,2;#LEEG!;27,774834437086100;37,4105960264901000;29960,927152317900;-6,9278555629139100;7,9470198675496700;6,6225165562913900;36,8421052631579000;-0,457;#LEEG!;#LEEG!;#LEEG!;-1,286;#LEEG!;#LEEG!;#LEEG!;1,402;#LEEG!;#LEEG!;15,000;12,500;100,000;-0,114;-0,114;0,40720;-0,52122; 6,48 ; 2,00 ;6,478780585;533,5568812;535,6693835
20141001;20150918;12KE;00;Montessori BS De Pas;7001GL;DOETINCHEM;222;Doetinchem;Gelderland;Bo;Rooms-Katholiek;50844;20;0;20;530.2;0;.;0;.;0;.;1;Nee;20;20;Cito;530,2;;#LEEG!;#LEEG!;#LEEG!;cito;30;31;0;533,2;#LEEG!;cito;21;23;0;534,9;#LEEG!;35,487500000000000;16,5375000000000000;32186,503067484700;12,3143228220859000;4,9079754601227000;0,6134969325153370;12,8048780487805000;-0,059;#LEEG!;#LEEG!;#LEEG!;0,303;#LEEG!;#LEEG!;#LEEG!;-0,942;#LEEG!;#LEEG!;24,667;23,667;100,000;-0,233;-0,233;0,28932;-0,52206; 6,48 ; 2,00 ;6,477941734;533,0757016;535,1916037
20141001;20150918;16XS;00;De Tjalk;8232LT;LELYSTAD;995;Lelystad;Flevoland;Bo;Openbaar;42552;51;0;50;532.1;0;.;0;.;0;.;1;Nee;50;50;Cito;532,1;;#LEEG!;#LEEG!;#LEEG!;cito;55;54;0;532,4;#LEEG!;cito;57;56;0;532,4;#LEEG!;35,394101876675600;15,5630026809651000;32201,336898395700;-8,1618704787234100;4,5212765957446800;3,1914893617021300;1,4534883720930200;-0,246;#LEEG!;#LEEG!;#LEEG!;-0,290;#LEEG!;#LEEG!;#LEEG!;-0,473;#LEEG!;#LEEG!;53,333;54,000;98,765;-0,337;-0,371;0,15229;-0,52352; 6,48 ; 3,00 ;6,47647733;532,6545086;534,6362423
20141001;20150918;11AT;00;Basisschool de Windroos;3815GS;AMERSFOORT;307;Amersfoort;Utrecht;Bo;Protestants-Christelijk;30010;17;0;17;528.2;0;.;0;.;0;.;1;Nee;17;17;Cito;528,2;;#LEEG!;#LEEG!;#LEEG!;cito;23;28;0;531,9;#LEEG!;cito;15;17;0;529,7;#LEEG!;31,740000000000000;16,0550000000000000;30416,500000000000;-23,7495965671642000;6,4676616915422900;16,9154228855721000;33,4928229665072000;-0,364;#LEEG!;#LEEG!;#LEEG!;-0,931;#LEEG!;#LEEG!;#LEEG!;-1,436;#LEEG!;#LEEG!;20,667;18,333;100,000;-0,910;-0,910;-0,38618;-0,52378; 6,48 ; 3,00 ;6,476222168;530,3309225;532,453794
20141001;20150918;10TQ;00;Obs De Holsthoek;8121EJ;OLST;1773;Olst-Wijhe;Overijssel;Bo;Openbaar;41491;3;0;3;.;0;.;0;.;0;.;0;Nee;3;3;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;7;6;0;534,2;#LEEG!;cito;8;8;0;530,4;#LEEG!;37,000000000000000;15,0000000000000000;34017,391304347800;16,2321178260870000;10,8695652173913000;4,3478260869565200;0,0000000000000000;0,176;#LEEG!;#LEEG!;#LEEG!;-0,764;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;5,667;6,000;94,444;-0,294;-0,450;0,07430;-0,52429; 6,48 ; 3,00 ;6,475714969;532,825689;534,3201495
20141001;20150918;16ZH;00;Wereldwijzer;1628DJ;HOORN NH;405;Hoorn;Noord-Holland;Bo;Openbaar;41772;12;0;0;.;0;.;0;.;0;.;0;Nee;0;0;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;lvs;15;14;14;52,3;105,5;cito;21;21;0;527,7;#LEEG!;36,131386861313900;15,1386861313869000;34254,744525547400;7,3318810218978100;14,4927536231884000;20,2898550724638000;56,0000000000000000;-0,871;-0,642;-0,801;-0,722;-1,405;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;11,667;12,000;97,222;-1,138;-1,216;-0,69100;-0,52467; 6,48 ; 3,00 ;6,475332463;529,4071256;531,2183698
20141001;20150918;06PL;00;PC BS De Meent;3652LG;WOERDENSE VERLAAT;569;Nieuwkoop;Zuid-Holland;Bo;Protestants-Christelijk;41286;4;0;4;.;0;.;0;.;0;.;0;Nee;4;4;Cito;#LEEG!;;#LEEG!;#LEEG!;#LEEG!;cito;9;9;0;534,0;#LEEG!;cito;13;13;0;531,7;#LEEG!;37,111111111111100;13,8888888888889000;45423,333333333300;24,8571442857143000;6,8181818181818200;2,2727272727272700;0,0000000000000000;0,129;#LEEG!;#LEEG!;#LEEG!;-0,456;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;8,667;8,667;100,000;-0,164;-0,164;0,36119;-0,52489; 6,48 ; 3,00 ;6,475107961;533,3555292;535,4829166
20141001;20150918;11YW;00;OBS De Twilling;9051LP;STIENS;81;Leeuwarderadeel;Friesland;Bo;Openbaar;41693;32;0;30;530.6;0;.;0;.;0;.;1;Nee;30;30;Cito;530,6;;#LEEG!;#LEEG!;#LEEG!;lvs;26;26;26;57,9;107,6;lvs;28;28;28;57,1;112,1;36,995024875621900;15,0049751243781000;34704,477611940300;20,3948968811881000;4,4554455445544600;2,9702970297029700;1,0928961748633900;-0,117;0,228;-0,423;-0,097;0,331;0,064;0,311;0,188;-0,844;#LEEG!;#LEEG!;28,000;28,000;100,000;-0,210;-0,210;0,31505;-0,52519; 6,47 ; 2,00 ;6,474805624;533,1672822;535,295895
20141001;20150918;13JA;00;Basissch Pr W Alexander;3772EE;BARNEVELD;203;Barneveld;Gelderland;Bo;Protestants-Christelijk;83579;26;0;26;534.2;0;.;0;.;0;.;1;Nee;26;26;Cito;534,2;;#LEEG!;#LEEG!;#LEEG!;cito;37;37;0;530,1;#LEEG!;cito;35;35;0;531,2;#LEEG!;32,116071428571400;12,1026785714286000;35744,642857142900;15,9571899553571000;13,3928571428571000;2,6785714285714300;3,6199095022624400;-0,786;#LEEG!;#LEEG!;#LEEG!;-0,575;#LEEG!;#LEEG!;#LEEG!;0,045;#LEEG!;#LEEG!;32,667;32,667;100,000;-0,439;-0,439;0,08661;-0,52520; 6,47 ; 3,00 ;6,474801795;532,2414155;534,3700438
20141001;20150918;06DF;00;Basisschool Het Hof;7131DR;LICHTENVOORDE;1586;Oost Gelre;Gelderland;Bo;Openbaar;41501;14;0;14;531.7;0;.;0;.;0;.;1;Nee;14;14;Cito;531,7;;#LEEG!;#LEEG!;#LEEG!;cito;10;9;0;539,1;#LEEG!;cito;17;16;0;527,2;#LEEG!;36,813333333333300;15,3133333333333000;33687,333333333300;19,1174677333333000;7,3333333333333300;6,0000000000000000;6,7114093959731500;1,325;#LEEG!;#LEEG!;#LEEG!;-1,523;#LEEG!;#LEEG!;#LEEG!;-0,572;#LEEG!;#LEEG!;13,000;13,667;95,122;-0,257;-0,394;0,13170;-0,52533; 6,47 ; 3,00 ;6,474666377;532,9771777;534,5527744
20141001;20150918;16ZZ;00;RK BS Joseph;4702AZ;ROOSENDAAL;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;15;0;15;527.9;0;.;0;.;0;.;1;Nee;15;15;Cito;527,9;;#LEEG!;#LEEG!;#LEEG!;cito;14;14;0;530,2;#LEEG!;cito;15;14;0;532,7;#LEEG!;32,733812949640300;12,7553956834532000;30302,158273381300;-12,4511664748201000;10,0719424460432000;12,9496402877698000;22,8571428571429000;-0,762;#LEEG!;#LEEG!;#LEEG!;-0,219;#LEEG!;#LEEG!;#LEEG!;-1,510;#LEEG!;#LEEG!;14,333;14,667;97,727;-0,830;-0,894;-0,36744;-0,52650; 6,47 ; 3,00 ;6,473497151;530,6537608;532,5297587
20141001;20150918;07IA;00;School Met De Bijbel;4697CL;SINT-ANNALAND;716;Tholen;Zeeland;Bo;Reformatorisch;22712;20;0;20;529.7;0;.;0;.;0;.;1;Nee;20;20;Cito;529,7;;#LEEG!;#LEEG!;#LEEG!;seo;22;22;0;-0,4;#LEEG!;SEO;26;26;0;0,5;#LEEG!;34,959731543624200;7,0402684563758400;33917,834394904500;21,2707443312102000;7,0063694267515900;0,0000000000000000;0,6666666666666670;-0,370;#LEEG!;#LEEG!;#LEEG!;0,439;#LEEG!;#LEEG!;#LEEG!;-1,066;#LEEG!;#LEEG!;22,667;22,667;100,000;-0,332;-0,332;0,19441;-0,52656; 6,47 ; 3,00 ;6,473437286;532,6727877;534,8069464
20141001;20150918;10PX;00;De Rank;1741TG;SCHAGEN;441;Schagen;Noord-Holland;Bo;Rooms-Katholiek;55238;22;0;22;532.6;0;.;0;.;0;.;1;Nee;22;22;Cito;532,6;;#LEEG!;#LEEG!;#LEEG!;cito;28;27;0;533,5;#LEEG!;cito;28;32;0;534,0;#LEEG!;38,000000000000000;16,0000000000000000;33590,839694656500;20,1512943893130000;1,1450381679389300;0,3816793893129770;2,9090909090909100;0,011;#LEEG!;#LEEG!;#LEEG!;0,089;#LEEG!;#LEEG!;#LEEG!;-0,350;#LEEG!;#LEEG!;27,000;26,000;100,000;-0,083;-0,083;0,44432;-0,52738; 6,47 ; 3,00 ;6,47261633;533,6823296;535,8198156
20141001;20150918;06GU;00;Fontanusschool Geref Bo;3844HZ;HARDERWIJK;243;Harderwijk;Gelderland;Bo;Gereformeerd vrijgemaakt;40945;16;0;16;539;0;.;0;.;0;.;1;Nee;16;16;Cito;539,0;;#LEEG!;#LEEG!;#LEEG!;seo;21;21;0;-0,6;#LEEG!;SEO;16;16;0;-0,9;#LEEG!;34,485714285714300;17,9314285714286000;35010,857142857100;13,0179628571429000;0,0000000000000000;0,0000000000000000;0,0000000000000000;-0,555;#LEEG!;#LEEG!;#LEEG!;-0,503;#LEEG!;#LEEG!;#LEEG!;1,229;#LEEG!;#LEEG!;17,667;17,667;100,000;0,057;0,057;0,58560;-0,52853; 6,47 ; 3,00 ;6,471473707;534,2503252;536,3924422
20141001;20150918;12JL;00;CNS Basissch J.C. vd Wal;3607NZ;MAARSSEN;1904;Stichtse Vecht;Utrecht;Bo;Protestants-Christelijk;41138;16;0;16;534;0;.;0;.;0;.;1;Nee;16;16;Cito;534,0;;#LEEG!;#LEEG!;#LEEG!;cito;18;19;0;533,1;#LEEG!;cito;26;24;0;534,5;#LEEG!;35,099447513812200;17,8950276243094000;37629,281767955800;16,5692426519337000;1,6574585635359100;1,1049723756906100;4,2328042328042300;-0,082;#LEEG!;#LEEG!;#LEEG!;0,208;#LEEG!;#LEEG!;#LEEG!;-0,005;#LEEG!;#LEEG!;19,667;20,000;98,333;0,040;-0,006;0,52255;-0,52887; 6,47 ; 3,00 ;6,471130678;534,1825134;536,1368808
20141001;20150918;19XU;00;De Tweemaster;2583JH;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Bo;Openbaar;41572;19;6;13;529.7;0;.;0;.;0;.;1;Nee;13;13;Cito;529,7;;#LEEG!;#LEEG!;#LEEG!;cito;15;15;0;533,1;#LEEG!;cito;11;10;0;527,0;#LEEG!;31,234285714285700;17,7428571428571000;29354,285714285700;12,3155182857143000;28,0000000000000000;9,1428571428571400;10,2272727272727000;-0,082;#LEEG!;#LEEG!;#LEEG!;-1,571;#LEEG!;#LEEG!;#LEEG!;-1,066;#LEEG!;#LEEG!;12,667;13,000;97,436;-0,906;-0,978;-0,44920;-0,52888; 6,47 ; 3,00 ;6,471124628;530,3458357;532,198383
20141001;20150918;19MD;00;BS De Hobbendonken;5283HD;BOXTEL;757;Boxtel;Noord-Brabant;Bo;Rooms-Katholiek;40706;27;0;27;532.7;0;.;0;.;0;.;1;Nee;27;27;Cito;532,7;;#LEEG!;#LEEG!;#LEEG!;cito_drempel;22;22;0;536,2;#LEEG!;cito;37;37;0;530,0;#LEEG!;32,603015075376900;18,6080402010050000;36572,361809045200;18,3268875376884000;2,0100502512562800;6,0301507537688400;8,6956521739130400;0,960;#LEEG!;#LEEG!;#LEEG!;-0,859;#LEEG!;#LEEG!;#LEEG!;-0,325;#LEEG!;#LEEG!;28,667;28,667;100,000;-0,075;-0,075;0,45492;-0,52992; 6,47 ; 3,00 ;6,470079847;533,7150207;535,8627871
20141001;20150918;10HX;00;Bs De Vuurvogel;1422LB;UITHOORN;451;Uithoorn;Noord-Holland;Bo;Protestants-Christelijk;40581;21;1;20;531.2;0;.;0;.;0;.;1;Nee;20;20;Cito;531,2;;#LEEG!;#LEEG!;#LEEG!;cito;18;16;0;530,2;#LEEG!;cito;21;21;0;529,6;#LEEG!;38,895027624309400;18,9502762430939000;36118,784530386700;8,1093360220994500;4,9723756906077300;20,9944751381215000;49,7382198952880000;-0,762;#LEEG!;#LEEG!;#LEEG!;-0,954;#LEEG!;#LEEG!;#LEEG!;-0,696;#LEEG!;#LEEG!;19,000;19,667;96,610;-0,804;-0,899;-0,36891;-0,53001; 6,47 ; 3,00 ;6,469993609;530,7603785;532,5238028
20141001;20150918;06JQ;00;RK bs Aventurijn;4758AM;STANDDAARBUITEN;1709;Moerdijk;Noord-Brabant;Bo;Rooms-Katholiek;31017;26;0;26;537.4;0;.;0;.;0;.;1;Nee;26;26;Cito;537,4;;#LEEG!;#LEEG!;#LEEG!;cito;32;32;0;528,7;#LEEG!;cito;20;19;0;531,7;#LEEG!;36,893048128342200;10,0855614973262000;38230,687830687800;17,8037500529101000;5,2910052910052900;1,0582010582010600;1,0810810810810800;-1,114;#LEEG!;#LEEG!;#LEEG!;-0,456;#LEEG!;#LEEG!;#LEEG!;0,834;#LEEG!;#LEEG!;25,667;26,000;98,718;-0,245;-0,281;0,24960;-0,53079; 6,47 ; 3,00 ;6,469213945;533,024835;535,0306186
20141001;20150918;07NW;00;Het Kompas;8331EG;STEENWIJK;1708;Steenwijkerland;Overijssel;Bo;Protestants-Christelijk;41270;16;0;16;536.1;0;.;0;.;0;.;1;Nee;16;16;Cito;536,1;;#LEEG!;#LEEG!;#LEEG!;cito;12;11;0;528,5;#LEEG!;SEO;7;7;0;-0,7;#LEEG!;33,802469135802500;15,7160493827160000;32365,909090909100;9,7407810227272700;13,6363636363636000;0,0000000000000000;0,0000000000000000;-1,161;#LEEG!;#LEEG!;#LEEG!;-0,334;#LEEG!;#LEEG!;#LEEG!;0,513;#LEEG!;#LEEG!;11,333;11,667;97,143;-0,327;-0,407;0,12376;-0,53081; 6,47 ; 3,00 ;6,469188834;532,6934481;534,5205858
20141001;20150918;05YR;00;Basisschool De Mieden;9651AP;MEEDEN;1987;Menterwolde;Groningen;Bo;Openbaar;41780;16;0;16;532.6;0;.;0;.;0;.;1;Nee;16;16;Cito;532,6;;#LEEG!;#LEEG!;#LEEG!;cito;14;14;0;528,2;#LEEG!;cito;#LEEG!;21;0;533,6;#LEEG!;45,296875000000000;10,8437500000000000;33589,062500000000;12,4354201562500000;6,2500000000000000;0,0000000000000000;0,0000000000000000;-1,231;#LEEG!;#LEEG!;#LEEG!;-0,005;#LEEG!;#LEEG!;#LEEG!;-0,350;#LEEG!;#LEEG!;17,000;15,000;100,000;-0,529;-0,529;0,00204;-0,53096; 6,47 ; 2,00 ;6,469038726;531,8753001;534,0272861
20141001;20150918;10RJ;00;Basisschool de Wegwijzer;7204BL;ZUTPHEN;301;Zutphen;Gelderland;Bo;Protestants-Christelijk;41011;29;0;29;529.9;0;.;0;.;0;.;1;Nee;29;29;Cito;529,9;;#LEEG!;#LEEG!;#LEEG!;cito;28;28;0;531,9;#LEEG!;cito;#LEEG!;29;0;528,6;#LEEG!;30,658227848101300;17,1075949367089000;27667,701863354000;-12,1093301242236000;19,8757763975155000;6,2111801242236000;11,1111111111111000;-0,364;#LEEG!;#LEEG!;#LEEG!;-1,191;#LEEG!;#LEEG!;#LEEG!;-1,016;#LEEG!;#LEEG!;28,667;28,500;100,000;-0,857;-0,857;-0,32511;-0,53201; 6,47 ; 3,00 ;6,467991149;530,5450986;532,7013305
20141001;20150918;10RL;00;Noorderlicht;5233EJ;'S-HERTOGENBOSCH;796;'s-Hertogenbosch;Noord-Brabant;Bo;Algemeen bijzonder;41672;48;0;0;.;0;.;0;.;48;99.7;1;Nee;48;48;Drempel;99,7;;#LEEG!;#LEEG!;#LEEG!;cito;#LEEG!;29;0;534,1;#LEEG!;cito;41;41;0;532,9;#LEEG!;30,907185628742500;15,2005988023952000;31458,753709198800;-3,2326135608308600;7,7151335311572700;5,9347181008902100;11,0062893081761000;0,152;#LEEG!;#LEEG!;#LEEG!;-0,171;#LEEG!;#LEEG!;#LEEG!;-0,383;#LEEG!;#LEEG!;39,333;44,500;88,390;-0,134;-0,459;0,07289;-0,53204; 6,47 ; 3,00 ;6,467963989;533,4756941;534,3144316
20141001;20150918;30VB;00;Maliebaanschool;3581MJ;UTRECHT;344;Utrecht;Utrecht;Bo;Protestants-Christelijk;62662;44;0;43;538.9;0;.;0;.;0;.;1;Nee;43;43;Cito;538,9;;#LEEG!;#LEEG!;#LEEG!;cito;25;25;0;537,4;#LEEG!;;#LEEG!;#LEEG!;0;#LEEG!;#LEEG!;23,673239436619700;54,2929577464789000;39338,028169014100;29,2126568732394000;1,1267605633802800;2,2535211267605600;5,2173913043478300;0,926;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;#LEEG!;1,204;#LEEG!;#LEEG!;34,000;34,000;100,000;1,065;1,065;1,59724;-0,53214; 6,47 ; 3,00 ;6,467862313;538,3358537;540,4926077
20141001;20150918;18PW;00;BS De Zevenhoeven;1963KH;HEEMSKERK;396;Heemskerk;Noord-Holland;Bo;Openbaar;41375;32;0;32;533.2;0;.;0;.;0;.;1;Nee;32;32;Cito;533,2;;#LEEG!;#LEEG!;#LEEG!;cito;29;29;0;531,6;#LEEG!;cito;40;41;0;532,9;#LEEG!;39,417670682730900;16,1767068273092000;36448,594377510000;15,7626397991968000;4,4176706827309200;2,8112449799196800;3,1746031746031700;-0,434;#LEEG!;#LEEG!;#LEEG!;-0,171;#LEEG!;#LEEG!;#LEEG!;-0,202;#LEEG!;#LEEG!;34,000;33,667;100,000;-0,269;-0,269;0,26310;-0,53229; 6,47 ; 3,00 ;6,467711255;532,9279868;535,0853531
20141001;20150918;08KA;00;De Goudakker;2802EM;GOUDA;513;Gouda;Zuid-Holland;Bo;Rooms-Katholiek;40765;16;1;15;535.7;0;.;0;.;0;.;1;Nee;15;15;Cito;535,7;;#LEEG!;#LEEG!;#LEEG!;cito;33;33;0;529,4;#LEEG!;cito;30;30;0;525,2;#LEEG!;29,432098765432100;12,2283950617284000;29740,123456790100;-17,3133346913580000;8,6419753086419700;12,9629629629630000;25,6410256410256000;-0,950;#LEEG!;#LEEG!;#LEEG!;-1,998;#LEEG!;#LEEG!;#LEEG!;0,415;#LEEG!;#LEEG!;26,000;26,000;100,000;-0,844;-0,844;-0,31163;-0,53269; 6,47 ; 2,00 ;6,467314122;530,5970049;532,7559808
